March 1 2017 Xuhui Air Quality Data,,,
Hour,PM2.5 (ug/m3),CO2 (ppm),AHR
7087,4,400,0.0188
7088,4,400,0.0182
7089,9,400,0.0182
7090,9,400,0.0171
7091,9,400,0.0161
7092,2,400,0.0142
7093,2,400,0.0134
7094,2,400,0.0139
7095,2,400,0.0135
7096,2,400,0.0134
7097,2,400,0.0134
7098,0,400,0.0135
7099,3,400,0.0135
7100,3,400,0.0131
7101,3,400,0.0127
7102,3,400,0.0139
7103,3,400,0.0144
7104,3,400,0.0162
7105,4,400,0.0172
7106,4,400,0.0188
7107,5,400,0.0177
7108,5,400,0.0177
7109,7,400,0.0188
7110,16,400,0.0182
7111,20,400,0.0182
7112,19,400,0.0172
7113,29,400,0.0167
7114,26,400,0.0157
7115,11,400,0.0143
7116,20,400,0.0116
7117,26,400,0.0109
7118,17,400,0.0103
7119,24,400,0.0103
7120,15,400,0.0094
7121,25,400,0.0103
7122,28,400,0.0106
7123,24,400,0.0116
7124,31,400,0.0127
7125,30,400,0.0127
7126,25,400,0.0136
7127,28,400,0.014
7128,18,400,0.0153
7129,18,400,0.0166
7130,25,400,0.0181
7131,21,400,0.0186
7132,23,400,0.0204
7133,27,400,0.0209
7134,18,400,0.0222
7135,32,400,0.0209
7136,35,400,0.021
7137,25,400,0.0187
7138,9,400,0.0181
7139,21,400,0.0165
7140,19,400,0.0155
7141,21,400,0.0155
7142,22,400,0.0146
7143,17,400,0.015
7144,18,400,0.0155
7145,1,400,0.015
7146,16,400,0.0155
7147,10,400,0.016
7148,14,400,0.0156
7149,9,400,0.0151
7150,7,400,0.0142
7151,8,400,0.0138
7152,4,400,0.0123
7153,3,400,0.0131
7154,22,400,0.0143
7155,12,400,0.0162
7156,13,400,0.0162
7157,24,400,0.0162
7158,16,400,0.0158
7159,42,400,0.0158
7160,45,400,0.0144
7161,39,400,0.0149
7162,39,400,0.0154
7163,39,400,0.0153
7164,41,400,0.0158
7165,44,400,0.0153
7166,43,400,0.0153
7167,38,400,0.0144
7168,54,400,0.0153
7169,48,400,0.0144
7170,52,400,0.0154
7171,54,400,0.0153
7172,40,400,0.0153
7173,46,400,0.0144
7174,39,400,0.0153
7175,44,400,0.0148
7176,50,400,0.0148
7177,51,400,0.0152
7178,47,400,0.0162
7179,45,400,0.0172
7180,44,400,0.0182
7181,35,400,0.0193
7182,39,400,0.0182
7183,44,400,0.0182
7184,30,400,0.0167
7185,34,400,0.0157
7186,22,400,0.0144
7187,12,400,0.0135
7188,11,400,0.014
7189,23,400,0.014
7190,8,400,0.014
7191,11,400,0.0144
7192,3,400,0.0144
7193,2,400,0.0154
7194,1,400,0.0144
7195,7,400,0.0144
7196,10,400,0.0149
7197,17,400,0.0154
7198,15,400,0.0154
7199,15,400,0.0153
7200,6,400,0.0158
7201,7,400,0.0173
7202,5,400,0.0173
7203,8,400,0.0173
7204,2,400,0.0173
7205,3,400,0.0168
7206,7,400,0.0162
7207,13,400,0.0157
7208,18,400,0.0162
7209,23,400,0.0162
7210,15,400,0.0152
7211,9,400,0.0156
7212,22,400,0.0156
7213,30,400,0.0156
7214,15,400,0.0166
7215,25,400,0.0166
7216,17,400,0.0165
7217,25,400,0.0182
7218,21,400,0.0177
7219,29,400,0.0166
7220,26,400,0.0156
7221,24,400,0.0148
7222,34,400,0.0143
7223,28,400,0.0153
7224,24,400,0.0148
7225,43,400,0.0139
7226,49,400,0.0139
7227,38,400,0.0154
7228,39,400,0.0149
7229,46,400,0.0135
7230,33,400,0.0123
7231,31,400,0.0105
7232,21,400,0.0098
7233,18,400,0.0098
7234,27,400,0.0101
7235,25,400,0.0098
7236,9,400,0.0089
7237,10,400,0.0078
7238,22,400,0.0078
7239,11,400,0.0092
7240,23,400,0.0086
7241,14,400,0.0084
7242,26,400,0.0079
7243,17,400,0.0078
7244,31,400,0.0083
7245,21,400,0.0086
7246,38,400,0.0086
7247,39,400,0.0086
7248,31,400,0.0089
7249,30,400,0.0095
7250,33,400,0.0102
7251,27,400,0.0112
7252,19,400,0.0112
7253,13,400,0.0102
7254,22,400,0.0113
7255,19,400,0.0112
7256,19,400,0.0112
7257,21,400,0.0099
7258,18,400,0.0084
7259,18,400,0.0073
7260,23,400,0.0071
7261,19,400,0.0071
7262,23,400,0.0065
7263,16,400,0.0063
7264,21,400,0.0061
7265,23,400,0.0061
7266,18,400,0.0061
7267,18,400,0.0067
7268,22,400,0.007
7269,18,400,0.0068
7270,20,400,0.0068
7271,18,400,0.0082
7272,15,400,0.009
7273,20,400,0.0098
7274,28,400,0.0101
7275,29,400,0.0108
7276,19,400,0.0122
7277,14,400,0.0144
7278,24,400,0.0158
7279,11,400,0.0149
7280,11,400,0.014
7281,15,400,0.014
7282,11,400,0.0136
7283,12,400,0.0127
7284,8,400,0.0136
7285,11,400,0.0131
7286,8,400,0.0127
7287,11,400,0.0127
7288,21,400,0.0119
7289,17,400,0.0115
7290,13,400,0.0105
7291,19,400,0.0096
7292,16,400,0.009
7293,13,400,0.009
7294,15,400,0.0096
7295,15,400,0.0093
7296,20,400,0.0109
7297,17,400,0.0112
7298,13,400,0.0116
7299,19,400,0.0124
7300,14,400,0.0116
7301,14,400,0.0109
7302,30,400,0.0112
7303,19,400,0.0108
7304,24,400,0.0101
7305,20,400,0.0098
7306,19,400,0.0089
7307,21,400,0.0083
7308,12,400,0.0073
7309,18,400,0.0073
7310,20,400,0.0064
7311,29,400,0.0062
7312,31,400,0.006
7313,20,400,0.0058
7314,21,400,0.0059
7315,15,400,0.0063
7316,22,400,0.0073
7317,35,400,0.0075
7318,45,400,0.0075
7319,51,400,0.0075
7320,17,400,0.0086
7321,22,400,0.0086
7322,17,400,0.0094
7323,13,400,0.01
7324,18,400,0.0097
7325,17,400,0.0107
7326,16,400,0.0111
7327,23,400,0.0108
7328,18,400,0.0105
7329,21,400,0.0093
7330,24,400,0.0074
7331,23,400,0.0061
7332,17,400,0.0059
7333,20,400,0.0053
7334,19,400,0.0047
7335,13,400,0.0047
7336,17,400,0.0045
7337,17,400,0.0038
7338,16,400,0.0042
7339,19,400,0.0042
7340,17,400,0.0045
7341,19,400,0.0048
7342,18,400,0.0052
7343,18,400,0.0063
7344,21,400,0.0074
7345,24,400,0.0095
7346,19,400,0.0102
7347,27,400,0.0112
7348,28,400,0.0123
7349,26,400,0.0119
7350,26,400,0.0127
7351,28,400,0.0123
7352,27,400,0.0123
7353,27,400,0.0105
7354,17,400,0.0089
7355,27,400,0.0064
7356,28,400,0.0058
7357,29,400,0.0051
7358,29,400,0.0051
7359,37,400,0.0045
7360,38,400,0.004
7361,37,400,0.004
7362,41,400,0.0041
7363,46,400,0.0045
7364,46,400,0.0052
7365,49,400,0.0054
7366,59,400,0.0057
7367,63,400,0.0067
7368,58,400,0.0081
7369,53,400,0.0098
7370,58,400,0.0114
7371,51,400,0.0118
7372,53,400,0.0122
7373,54,400,0.0121
7374,53,400,0.0129
7375,63,400,0.0138
7376,71,400,0.013
7377,69,400,0.0119
7378,66,400,0.0099
7379,63,400,0.0082
7380,64,400,0.0072
7381,61,400,0.0065
7382,55,400,0.0054
7383,64,400,0.0053
7384,64,400,0.0048
7385,81,400,0.0051
7386,75,400,0.0051
7387,88,400,0.0056
7388,75,400,0.0068
7389,81,400,0.007
7390,85,400,0.0072
7391,84,400,0.0093
7392,81,400,0.0109
7393,74,400,0.0135
7394,78,400,0.0139
7395,77,400,0.0147
7396,79,400,0.0161
7397,78,400,0.0176
7398,89,400,0.0165
7399,89,400,0.0171
7400,73,400,0.0157
7401,74,400,0.0135
7402,71,400,0.0112
7403,59,400,0.0088
7404,58,400,0.0068
7405,58,400,0.007
7406,59,400,0.0066
7407,55,400,0.0064
7408,48,400,0.0062
7409,55,400,0.0059
7410,57,400,0.0064
7411,70,400,0.0064
7412,92,400,0.0073
7413,77,400,0.0083
7414,67,400,0.0091
7415,62,400,0.0109
7416,56,400,0.0127
7417,57,400,0.0152
7418,55,400,0.0176
7419,49,400,0.0187
7420,65,400,0.0192
7421,58,400,0.0197
7422,50,400,0.0211
7423,62,400,0.0204
7424,66,400,0.0193
7425,57,400,0.0182
7426,65,400,0.0152
7427,63,400,0.0119
7428,59,400,0.0096
7429,58,400,0.0088
7430,73,400,0.0077
7431,64,400,0.0078
7432,77,400,0.0075
7433,87,400,0.0073
7434,109,400,0.0075
7435,104,400,0.0083
7436,101,400,0.0085
7437,119,400,0.0094
7438,121,400,0.0088
7439,103,400,0.0103
7440,90,400,0.0135
7441,99,400,0.0152
7442,94,400,0.0171
7443,85,400,0.0187
7444,83,400,0.0192
7445,85,400,0.0192
7446,93,400,0.0193
7447,91,400,0.0187
7448,77,400,0.0176
7449,85,400,0.0172
7450,59,400,0.0148
7451,41,400,0.0135
7452,42,400,0.0127
7453,38,400,0.0123
7454,35,400,0.0109
7455,42,400,0.0106
7456,38,400,0.0106
7457,39,400,0.0113
7458,50,400,0.0123
7459,47,400,0.0131
7460,52,400,0.0144
7461,52,400,0.0149
7462,48,400,0.0153
7463,45,400,0.0163
7464,36,400,0.0172
7465,33,400,0.0182
7466,37,400,0.0193
7467,42,400,0.0199
7468,28,400,0.0192
7469,37,400,0.0204
7470,44,400,0.0197
7471,46,400,0.0198
7472,36,400,0.0181
7473,38,400,0.0176
7474,24,400,0.0156
7475,20,400,0.0151
7476,22,400,0.0146
7477,23,400,0.0125
7478,39,400,0.0117
7479,19,400,0.0097
7480,24,400,0.0088
7481,13,400,0.008
7482,34,400,0.008
7483,35,400,0.0078
7484,44,400,0.0078
7485,48,400,0.0075
7486,66,400,0.0068
7487,21,400,0.0066
7488,17,400,0.0066
7489,25,400,0.0068
7490,27,400,0.0068
7491,26,400,0.0068
7492,14,400,0.0076
7493,8,400,0.0084
7494,17,400,0.0086
7495,22,400,0.0084
7496,22,400,0.0081
7497,26,400,0.0074
7498,26,400,0.0065
7499,29,400,0.0062
7500,20,400,0.0062
7501,27,400,0.006
7502,23,400,0.006
7503,20,400,0.0062
7504,23,400,0.0062
7505,18,400,0.0062
7506,12,400,0.0062
7507,21,400,0.0058
7508,15,400,0.0058
7509,20,400,0.0061
7510,17,400,0.0061
7511,16,400,0.0067
7512,15,400,0.0073
7513,15,400,0.0081
7514,22,400,0.0078
7515,14,400,0.0087
7516,14,400,0.0084
7517,15,400,0.0081
7518,25,400,0.0081
7519,22,400,0.0081
7520,23,400,0.0081
7521,19,400,0.0081
7522,23,400,0.0076
7523,21,400,0.0081
7524,28,400,0.0069
7525,14,400,0.0074
7526,15,400,0.0074
7527,14,400,0.0079
7528,14,400,0.0074
7529,16,400,0.0077
7530,13,400,0.0071
7531,20,400,0.0071
7532,25,400,0.0076
7533,22,400,0.0076
7534,18,400,0.0079
7535,20,400,0.0082
7536,25,400,0.0087
7537,21,400,0.009
7538,19,400,0.0099
7539,18,400,0.0103
7540,22,400,0.01
7541,27,400,0.01
7542,18,400,0.0107
7543,23,400,0.0099
7544,42,400,0.0099
7545,32,400,0.0093
7546,31,400,0.0074
7547,40,400,0.0067
7548,53,400,0.0057
7549,54,400,0.0052
7550,54,400,0.0046
7551,49,400,0.0044
7552,54,400,0.004
7553,52,400,0.0039
7554,46,400,0.0039
7555,51,400,0.0044
7556,62,400,0.0049
7557,61,400,0.0056
7558,62,400,0.0059
7559,67,400,0.0068
7560,61,400,0.0085
7561,75,400,0.0106
7562,59,400,0.0112
7563,56,400,0.0119
7564,51,400,0.013
7565,53,400,0.013
7566,49,400,0.013
7567,48,400,0.0134
7568,45,400,0.0123
7569,46,400,0.0109
7570,46,400,0.0093
7571,39,400,0.008
7572,35,400,0.007
7573,38,400,0.006
7574,50,400,0.0056
7575,59,400,0.0048
7576,55,400,0.0053
7577,45,400,0.0053
7578,56,400,0.0062
7579,60,400,0.0068
7580,58,400,0.0077
7581,55,400,0.0082
7582,45,400,0.009
7583,47,400,0.0087
7584,36,400,0.0105
7585,39,400,0.0134
7586,36,400,0.0143
7587,36,400,0.0166
7588,38,400,0.0182
7589,36,400,0.0193
7590,34,400,0.0182
7591,33,400,0.0182
7592,38,400,0.0178
7593,41,400,0.0167
7594,29,400,0.0158
7595,31,400,0.0148
7596,28,400,0.0144
7597,29,400,0.0144
7598,29,400,0.0136
7599,32,400,0.0116
7600,44,400,0.0113
7601,59,400,0.0106
7602,53,400,0.0103
7603,57,400,0.0113
7604,71,400,0.0116
7605,51,400,0.0128
7606,57,400,0.0136
7607,54,400,0.014
7608,49,400,0.014
7609,48,400,0.0144
7610,66,400,0.0153
7611,67,400,0.0153
7612,59,400,0.0162
7613,59,400,0.0183
7614,56,400,0.0177
7615,55,400,0.0182
7616,52,400,0.0189
7617,59,400,0.0173
7618,52,400,0.0167
7619,37,400,0.0144
7620,43,400,0.0123
7621,44,400,0.0123
7622,52,400,0.0109
7623,56,400,0.0105
7624,59,400,0.0105
7625,54,400,0.0095
7626,60,400,0.0092
7627,54,400,0.0089
7628,64,400,0.0095
7629,70,400,0.0105
7630,68,400,0.0105
7631,78,400,0.0115
7632,69,400,0.0123
7633,72,400,0.0139
7634,74,400,0.0143
7635,73,400,0.0153
7636,61,400,0.0167
7637,92,400,0.0162
7638,95,400,0.0152
7639,86,400,0.0147
7640,107,400,0.0142
7641,106,400,0.0134
7642,121,400,0.0117
7643,110,400,0.01
7644,129,400,0.0094
7645,70,400,0.0078
7646,65,400,0.0076
7647,62,400,0.0067
7648,77,400,0.0069
7649,90,400,0.0066
7650,81,400,0.0068
7651,104,400,0.007
7652,135,400,0.0083
7653,141,400,0.0086
7654,110,400,0.0091
7655,86,400,0.0091
7656,96,400,0.0094
7657,112,400,0.0103
7658,78,400,0.0103
7659,67,400,0.0117
7660,80,400,0.0126
7661,110,400,0.013
7662,119,400,0.0118
7663,82,400,0.0115
7664,68,400,0.0108
7665,44,400,0.0102
7666,34,400,0.009
7667,32,400,0.0081
7668,27,400,0.0077
7669,25,400,0.0074
7670,27,400,0.0072
7671,18,400,0.0068
7672,18,400,0.007
7673,20,400,0.0068
7674,18,400,0.0068
7675,24,400,0.0077
7676,25,400,0.0085
7677,22,400,0.008
7678,17,400,0.0082
7679,15,400,0.0091
7680,12,400,0.0099
7681,17,400,0.0106
7682,18,400,0.0112
7683,12,400,0.0108
7684,14,400,0.0119
7685,11,400,0.0119
7686,15,400,0.0123
7687,16,400,0.0123
7688,17,400,0.0131
7689,20,400,0.0128
7690,14,400,0.0124
7691,17,400,0.012
7692,17,400,0.0128
7693,17,400,0.0128
7694,18,400,0.0132
7695,22,400,0.0132
7696,23,400,0.0128
7697,19,400,0.0128
7698,31,400,0.0128
7699,28,400,0.0128
7700,26,400,0.0136
7701,18,400,0.0132
7702,27,400,0.0124
7703,16,400,0.0128
7704,19,400,0.012
7705,17,400,0.0128
7706,16,400,0.0124
7707,26,400,0.0128
7708,18,400,0.012
7709,18,400,0.0124
7710,27,400,0.0128
7711,27,400,0.0128
7712,27,400,0.0128
7713,24,400,0.0132
7714,17,400,0.0128
7715,21,400,0.0124
7716,23,400,0.012
7717,24,400,0.011
7718,24,400,0.0116
7719,21,400,0.0117
7720,25,400,0.0117
7721,24,400,0.0113
7722,23,400,0.012
7723,27,400,0.0127
7724,28,400,0.0127
7725,42,400,0.014
7726,40,400,0.0135
7727,31,400,0.014
7728,32,400,0.0144
7729,37,400,0.0152
7730,35,400,0.0172
7731,34,400,0.0187
7732,50,400,0.0199
7733,41,400,0.0199
7734,42,400,0.0199
7735,45,400,0.0193
7736,53,400,0.0188
7737,53,400,0.0172
7738,51,400,0.0172
7739,55,400,0.0148
7740,61,400,0.0139
7741,72,400,0.0135
7742,98,400,0.0135
7743,102,400,0.0127
7744,105,400,0.012
7745,99,400,0.0113
7746,106,400,0.0116
7747,103,400,0.012
7748,85,400,0.0124
7749,69,400,0.012
7750,65,400,0.0127
7751,84,400,0.0135
7752,63,400,0.0144
7753,71,400,0.0152
7754,77,400,0.0167
7755,74,400,0.0167
7756,89,400,0.0183
7757,89,400,0.0188
7758,85,400,0.0182
7759,113,400,0.0182
7760,113,400,0.0188
7761,118,400,0.0182
7762,115,400,0.0177
7763,136,400,0.0177
7764,148,400,0.0157
7765,150,400,0.0147
7766,141,400,0.0143
7767,136,400,0.0143
7768,128,400,0.0135
7769,141,400,0.0139
7770,137,400,0.0128
7771,144,400,0.0136
7772,122,400,0.014
7773,135,400,0.014
7774,108,400,0.0136
7775,99,400,0.014
7776,108,400,0.0135
7777,71,400,0.013
7778,44,400,0.0143
7779,62,400,0.0152
7780,64,400,0.0152
7781,77,400,0.0152
7782,74,400,0.0157
7783,83,400,0.0153
7784,67,400,0.0153
7785,46,400,0.0144
7786,26,400,0.014
7787,27,400,0.0136
7788,35,400,0.0128
7789,26,400,0.0132
7790,42,400,0.0132
7791,47,400,0.014
7792,26,400,0.0136
7793,37,400,0.0145
7794,29,400,0.014
7795,31,400,0.0154
7796,35,400,0.014
7797,34,400,0.0136
7798,22,400,0.014
7799,21,400,0.0144
7800,17,400,0.014
7801,18,400,0.0143
7802,22,400,0.0162
7803,27,400,0.0157
7804,27,400,0.0143
7805,25,400,0.0139
7806,34,400,0.0153
7807,31,400,0.0144
7808,33,400,0.0144
7809,33,400,0.0135
7810,41,400,0.0139
7811,63,400,0.0139
7812,77,400,0.0127
7813,61,400,0.0135
7814,39,400,0.0127
7815,18,400,0.0131
7816,26,400,0.0123
7817,22,400,0.0127
7818,28,400,0.0123
7819,41,400,0.0127
7820,45,400,0.012
7821,25,400,0.0105
7822,23,400,0.0099
7823,13,400,0.0096
7824,16,400,0.0096
7825,27,400,0.0099
7826,19,400,0.009
7827,24,400,0.0087
7828,9,400,0.009
7829,8,400,0.0088
7830,12,400,0.0082
7831,19,400,0.0077
7832,17,400,0.0074
7833,12,400,0.0074
7834,12,400,0.0077
7835,18,400,0.0077
7836,11,400,0.0077
7837,20,400,0.0077
7838,17,400,0.0075
7839,17,400,0.007
7840,16,400,0.0072
7841,19,400,0.0067
7842,19,400,0.0065
7843,19,400,0.0061
7844,14,400,0.0061
7845,18,400,0.0059
7846,7,400,0.0063
7847,15,400,0.0063
7848,15,400,0.0061
7849,12,400,0.0059
7850,22,400,0.0065
7851,20,400,0.0059
7852,18,400,0.006
7853,17,400,0.0056
7854,26,400,0.0058
7855,23,400,0.0058
7856,23,400,0.0063
7857,35,400,0.0059
7858,35,400,0.0053
7859,37,400,0.0051
7860,40,400,0.0043
7861,39,400,0.0039
7862,32,400,0.0039
7863,37,400,0.0036
7864,33,400,0.0034
7865,38,400,0.0033
7866,35,400,0.0038
7867,31,400,0.004
7868,28,400,0.0039
7869,28,400,0.0039
7870,44,400,0.0035
7871,49,400,0.0035
7872,57,400,0.0038
7873,59,400,0.0043
7874,57,400,0.0049
7875,62,400,0.0054
7876,65,400,0.006
7877,68,400,0.0069
7878,74,400,0.0069
7879,82,400,0.0069
7880,83,400,0.0065
7881,90,400,0.0061
7882,78,400,0.0057
7883,79,400,0.0055
7884,76,400,0.0055
7885,56,400,0.0053
7886,49,400,0.0053
7887,42,400,0.0052
7888,50,400,0.005
7889,47,400,0.005
7890,45,400,0.0047
7891,64,400,0.0044
7892,36,400,0.0048
7893,50,400,0.0048
7894,48,400,0.0048
7895,46,400,0.0052
7896,43,400,0.0057
7897,50,400,0.0063
7898,52,400,0.0077
7899,59,400,0.008
7900,57,400,0.0082
7901,62,400,0.0085
7902,63,400,0.0097
7903,68,400,0.01
7904,64,400,0.01
7905,56,400,0.0103
7906,59,400,0.01
7907,46,400,0.0103
7908,57,400,0.0103
7909,59,400,0.0103
7910,55,400,0.0103
7911,50,400,0.0099
7912,43,400,0.0093
7913,54,400,0.009
7914,43,400,0.0096
7915,46,400,0.009
7916,46,400,0.0087
7917,43,400,0.0087
7918,44,400,0.009
7919,34,400,0.0084
7920,30,400,0.0079
7921,27,400,0.0072
7922,27,400,0.0067
7923,32,400,0.0065
7924,25,400,0.0065
7925,24,400,0.007
7926,22,400,0.007
7927,22,400,0.0065
7928,33,400,0.0067
7929,28,400,0.0063
7930,21,400,0.0063
7931,21,400,0.0057
7932,26,400,0.0053
7933,23,400,0.005
7934,45,400,0.0045
7935,42,400,0.0042
7936,46,400,0.0042
7937,67,400,0.0037
7938,82,400,0.004
7939,92,400,0.0043
7940,95,400,0.0045
7941,92,400,0.0046
7942,56,400,0.0043
7943,55,400,0.0053
7944,64,400,0.0055
7945,69,400,0.0065
7946,79,400,0.0069
7947,85,400,0.0073
7948,95,400,0.0086
7949,113,400,0.0095
7950,115,400,0.0095
7951,116,400,0.0095
7952,123,400,0.009
7953,122,400,0.0082
7954,124,400,0.0069
7955,118,400,0.0059
7956,113,400,0.0051
7957,119,400,0.0036
7958,120,400,0.0038
7959,123,400,0.0034
7960,122,400,0.0038
7961,125,400,0.0038
7962,115,400,0.004
7963,130,400,0.0042
7964,127,400,0.0043
7965,126,400,0.0045
7966,135,400,0.0046
7967,116,400,0.0051
7968,105,400,0.0062
7969,109,400,0.0073
7970,110,400,0.0087
7971,111,400,0.0095
7972,104,400,0.0099
7973,110,400,0.0099
7974,121,400,0.0099
7975,128,400,0.0096
7976,114,400,0.009
7977,97,400,0.0084
7978,67,400,0.0079
7979,88,400,0.007
7980,77,400,0.0061
7981,63,400,0.0055
7982,46,400,0.0052
7983,24,400,0.0048
7984,24,400,0.0045
7985,22,400,0.0041
7986,28,400,0.0044
7987,22,400,0.0045
7988,24,400,0.0045
7989,20,400,0.005
7990,19,400,0.0054
7991,27,400,0.0057
7992,28,400,0.0063
7993,26,400,0.0069
7994,28,400,0.0074
7995,37,400,0.0079
7996,27,400,0.0081
7997,28,400,0.0081
7998,37,400,0.009
7999,41,400,0.0096
8000,41,400,0.0096
8001,30,400,0.0093
8002,26,400,0.0084
8003,17,400,0.0084
8004,13,400,0.0076
8005,14,400,0.0076
8006,19,400,0.0079
8007,22,400,0.0074
8008,20,400,0.0069
8009,19,400,0.0069
8010,30,400,0.0069
8011,25,400,0.0074
8012,22,400,0.0071
8013,28,400,0.0072
8014,20,400,0.0069
8015,28,400,0.0076
8016,23,400,0.0082
8017,26,400,0.0081
8018,22,400,0.0086
8019,20,400,0.0086
8020,21,400,0.0086
8021,25,400,0.0095
8022,27,400,0.0098
8023,42,400,0.0089
8024,41,400,0.0086
8025,44,400,0.0084
8026,51,400,0.0078
8027,52,400,0.0076
8028,67,400,0.0067
8029,68,400,0.0056
8030,78,400,0.0053
8031,80,400,0.0045
8032,81,400,0.004
8033,84,400,0.0048
8034,89,400,0.0059
8035,88,400,0.0059
8036,96,400,0.0063
8037,92,400,0.0065
8038,90,400,0.0065
8039,97,400,0.0067
8040,102,400,0.0067
8041,96,400,0.0062
8042,89,400,0.0068
8043,89,400,0.0072
8044,94,400,0.0072
8045,99,400,0.0082
8046,102,400,0.0097
8047,100,400,0.0095
8048,111,400,0.0089
8049,123,400,0.0089
8050,133,400,0.0079
8051,137,400,0.0062
8052,130,400,0.0054
8053,135,400,0.0046
8054,111,400,0.0046
8055,125,400,0.0049
8056,121,400,0.0049
8057,120,400,0.0051
8058,131,400,0.0053
8059,114,400,0.0053
8060,98,400,0.0048
8061,79,400,0.005
8062,59,400,0.0052
8063,52,400,0.0053
8064,50,400,0.0067
8065,46,400,0.0073
8066,45,400,0.0081
8067,40,400,0.0086
8068,36,400,0.0088
8069,29,400,0.0101
8070,39,400,0.0098
8071,51,400,0.0109
8072,48,400,0.0105
8073,35,400,0.0086
8074,25,400,0.0071
8075,23,400,0.006
8076,22,400,0.0053
8077,20,400,0.0055
8078,26,400,0.0048
8079,27,400,0.0048
8080,30,400,0.0045
8081,23,400,0.0048
8082,28,400,0.0048
8083,29,400,0.0047
8084,28,400,0.0047
8085,31,400,0.0049
8086,27,400,0.005
8087,23,400,0.0057
8088,32,400,0.0076
8089,25,400,0.0084
8090,34,400,0.0095
8091,28,400,0.0109
8092,28,400,0.0127
8093,24,400,0.0131
8094,27,400,0.0127
8095,34,400,0.0127
8096,31,400,0.0116
8097,26,400,0.0113
8098,23,400,0.0113
8099,19,400,0.0106
8100,31,400,0.0099
8101,31,400,0.01
8102,27,400,0.0079
8103,26,400,0.0063
8104,27,400,0.0063
8105,30,400,0.0059
8106,37,400,0.0061
8107,41,400,0.0067
8108,37,400,0.0074
8109,31,400,0.0079
8110,29,400,0.0082
8111,35,400,0.009
8112,34,400,0.0093
8113,34,400,0.0096
8114,35,400,0.0099
8115,46,400,0.0113
8116,41,400,0.0124
8117,45,400,0.0135
8118,50,400,0.014
8119,61,400,0.014
8120,65,400,0.0132
8121,84,400,0.012
8122,97,400,0.0113
8123,101,400,0.0091
8124,112,400,0.0075
8125,96,400,0.0058
8126,107,400,0.0052
8127,106,400,0.0048
8128,93,400,0.0043
8129,97,400,0.0033
8130,100,400,0.0035
8131,131,400,0.0052
8132,123,400,0.0047
8133,125,400,0.0052
8134,122,400,0.0049
8135,139,400,0.0065
8136,139,400,0.0077
8137,142,400,0.0092
8138,128,400,0.011
8139,139,400,0.0109
8140,145,400,0.0112
8141,143,400,0.0124
8142,138,400,0.0131
8143,174,400,0.0127
8144,175,400,0.012
8145,189,400,0.0114
8146,133,400,0.0103
8147,82,400,0.0076
8148,74,400,0.0081
8149,72,400,0.0055
8150,82,400,0.0053
8151,55,400,0.005
8152,66,400,0.0044
8153,91,400,0.0045
8154,81,400,0.0045
8155,86,400,0.0052
8156,108,400,0.0056
8157,171,400,0.0056
8158,99,400,0.0054
8159,53,400,0.0053
8160,38,400,0.0056
8161,57,400,0.0064
8162,57,400,0.0062
8163,56,400,0.0078
8164,53,400,0.0084
8165,47,400,0.0086
8166,45,400,0.0086
8167,27,400,0.0087
8168,27,400,0.009
8169,27,400,0.0085
8170,25,400,0.007
8171,30,400,0.0063
8172,31,400,0.0057
8173,36,400,0.0047
8174,27,400,0.0041
8175,27,400,0.0034
8176,27,400,0.0034
8177,48,400,0.0029
8178,57,400,0.0032
8179,69,400,0.0037
8180,67,400,0.0035
8181,60,400,0.0033
8182,72,400,0.0032
8183,72,400,0.0044
8184,72,400,0.0055
8185,72,400,0.0067
8186,69,400,0.0069
8187,61,400,0.0081
8188,72,400,0.0092
8189,74,400,0.0097
8190,77,400,0.0116
8191,90,400,0.0112
8192,111,400,0.0099
8193,132,400,0.0096
8194,132,400,0.009
8195,132,400,0.0078
8196,125,400,0.0074
8197,116,400,0.0061
8198,112,400,0.0055
8199,112,400,0.0046
8200,112,400,0.0039
8201,112,400,0.0034
8202,112,400,0.0034
8203,112,400,0.0043
8204,112,400,0.0043
8205,112,400,0.0046
8206,112,400,0.0049
8207,112,400,0.0059
8208,126,400,0.0076
8209,126,400,0.0093
8210,126,400,0.0105
8211,126,400,0.0111
8212,126,400,0.0115
8213,126,400,0.0118
8214,126,400,0.0122
8215,126,400,0.0122
8216,126,400,0.0119
8217,126,400,0.0099
8218,126,400,0.009
8219,156,400,0.0069
8220,133,400,0.0059
8221,120,400,0.0053
8222,122,400,0.0047
8223,119,400,0.0044
8224,106,400,0.0045
8225,112,400,0.0044
8226,108,400,0.005
8227,129,400,0.005
8228,146,400,0.0051
8229,158,400,0.0051
8230,164,400,0.0053
8231,161,400,0.0057
8232,148,400,0.0071
8233,154,400,0.0073
8234,149,400,0.0086
8235,160,400,0.0101
8236,196,400,0.0104
8237,174,400,0.0112
8238,164,400,0.0105
8239,159,400,0.0098
8240,143,400,0.0081
8241,72,400,0.0081
8242,61,400,0.0064
8243,60,400,0.0062
8244,53,400,0.0051
8245,58,400,0.0045
8246,51,400,0.005
8247,48,400,0.0049
8248,39,400,0.0045
8249,31,400,0.0041
8250,49,400,0.0043
8251,41,400,0.0043
8252,33,400,0.0046
8253,32,400,0.0048
8254,30,400,0.0057
8255,30,400,0.0051
8256,32,400,0.0064
8257,29,400,0.0064
